"SiteID","HYBAS_ID","log_CVc","log_CVe","log_Delta","log_Psi","log_omega","s_nat_rich_covar","s_inv_rel_abund","yrs_with_intro","s_inv_rich","s_spat_btw_c","b_spat_wc_mean_c","s_spat_btw","b_spat_wc_mean"
"S7869",5070070110,-0.309431307775069,-0.0662353942900441,0.0424605682924487,-0.259449657984543,-0.0262068237929306,4,0.0842880193626462,12,1,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S7870",5070070110,-0.272357336012968,-0.0106217851965938,0.0631521945785462,-0.383047317250334,0.0581595718554129,7,0,4,1,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S7871",5070070110,-0.434842793086545,-0.208580692642102,-0.0351984317214834,-0.273991748361389,0.0829280796384298,4,0.029031612645058,7,2,-0.00376092771338156,-29.7803596694323,0.000654450261780105,35.1178947368421
"S7872",5070070110,-0.578642651907024,-0.13986170683438,-0.0590196151637223,-0.193230986435159,-0.186530343473763,4,0.140350877192982,8,2,NA,-29.7803596694323,NA,35.1178947368421
"S7951",7070327640,-0.124665872327258,-0.00589670551712527,0.03600857650923,-0.10288742104492,-0.0518903222744433,4,0,0,0,-0.00247086151158894,28.9169307789108,0.00194451646357272,93.8151851851852
"S7990",5070070110,-1.00571292600276,-0.214034990904807,-0.0814808277030685,-0.412121459792853,-0.298075647602034,5,0,0,0,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S7991",5070070110,-1.0037129431408,0.220323392581932,-0.133930052938415,-0.456744932724961,-0.633361350059355,10,0.0059880239520958,7,2,-0.00408815284427161,-29.7803596694323,0.000327225130890052,35.1178947368421
"S7992",5070070110,-1.05119222212944,-0.289593843575139,-0.150317168838971,-0.238923015810914,-0.372358193904419,9.5,0.00378787878787878,6,1,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S7993",5070070110,-1.24144287337643,-0.0402054323643021,-0.13381433257143,-0.395877718842857,-0.671545389597841,11.5,0.0166543483616654,12,2,-0.00387000275701157,-29.7803596694323,0.000545375218150087,35.1178947368421
"S7994",5070070110,-0.490656688288296,0.0781635086910026,-0.150491109838,-0.256139552024348,-0.162189535116951,6,0.214899713467049,15,2,NA,-29.7803596694323,NA,35.1178947368421
"S7995",5070070110,-0.947350258122446,-0.00426355277097687,-0.0871540943989268,-0.362285200380276,-0.493647410572267,11,0.038961038961039,12,4,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S7996",5070070110,-0.881387171559443,-0.293803781454838,-0.0228791263822886,-0.304364733247658,-0.260339530474658,7,0.017995272883541,11,2,-0.00436084045334665,-29.7803596694323,5.45375218150087e-05,35.1178947368421
"S7997",5070070110,-0.674091503158047,-0.180097348038606,0.0543829416384934,-0.457509662541243,-0.0908674342166902,7,0.0174418604651163,10,3,NA,-29.7803596694323,NA,35.1178947368421
"S7998",5070070110,-0.581781378706446,-0.0507859485136042,-0.0679728470488892,-0.248194073326504,-0.214828509817449,7,0.0401459854014598,9,3,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S7999",5070070110,-0.47132170293973,0.293454798986288,-0.0743425947169474,-0.307606130750835,-0.382827776458236,8.5,0.095040675844806,12,3,-0.00419722788790163,-29.7803596694323,0.000218150087260035,35.1178947368421
"S8000",5070070110,-0.786562678556593,-0.125824146538128,-0.0111543198332778,-0.320761284832458,-0.328822927352729,10,0,3,2,-0.00408815284427161,-29.7803596694323,0.000327225130890052,35.1178947368421
"S8001",5070070110,-0.827563454213083,-0.293060036611666,0.0496269461856468,-0.398272110139064,-0.185858253648,5,0,1,1,NA,-29.7803596694323,NA,35.1178947368421
"S8002",5070070110,-0.898788779882512,-0.0818050253297074,0.017817914002277,-0.474497994355208,-0.360303674199874,6,0.0645161290322581,11,3,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S8004",7070453370,-0.499250281855048,-0.203686748042765,0.010266473487508,-0.184217690907904,-0.121612316391887,7.5,0,0,0,-0.00430417625524173,25.1207911150179,0.000111201719919935,90.0190455212922
"S8010",7070327640,-0.471285227998108,-0.234620054894795,-0.0113075752434027,-0.253970254806668,0.0286126569467587,3,0,0,0,-0.00321625948929181,28.9169307789108,0.00119911848586985,93.8151851851852
"S8037",5070070110,-0.491552847901422,0.117222374812112,0.0216721380821436,-0.303669162884239,-0.326778197911438,7,0,1,1,-0.00408815284427161,-29.7803596694323,0.000327225130890052,35.1178947368421
"S8038",5070070110,-0.666164346465607,-0.231437889423848,0.139999756662056,-0.275881871567449,-0.298844342136367,10,0.0114302088639837,7,3,-0.00387000275701157,-29.7803596694323,0.000545375218150087,35.1178947368421
"S8039",5070070110,-0.911427861695248,0.075984437484817,-0.0865159590850562,-0.337660017455552,-0.563236322639457,9,0.0602409638554217,12,3,-0.00414269036608662,-29.7803596694323,0.000272687609075044,35.1178947368421
"S8040",5070070110,-0.539619315522025,-0.231782248934766,-0.0738784161693567,-0.21619169480584,-0.0177669556120614,3,0,0,0,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S8041",5070070110,-0.753827176056488,0.195559524795622,-0.0319571027519033,-0.268950952719043,-0.648478645381164,10,0.442768895348837,16,4,-0.00419722788790163,-29.7803596694323,0.000218150087260035,35.1178947368421
"S8042",5070070110,-0.655225624199833,0.0451210671084822,-0.148217006705756,-0.200163219206943,-0.351966465395616,8.5,0.117129646799936,14,2,-0.00414269036608662,-29.7803596694323,0.000272687609075044,35.1178947368421
"S8043",5070070110,-0.491140335387719,0.311315385855864,0.0327399025621166,-0.318539393892309,-0.51665622991339,10.5,0.236289828431373,15,3,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S8044",5070070110,-0.0392481264057199,0.43619720524779,-0.0267507398610876,-0.201503973938657,-0.247190617853765,5,0.547826086956522,15,4,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S8045",5070070390,0.216504203704639,0.430330480491299,0.110656032760404,-0.181604073750525,-0.142878235796538,7,0.648827952233525,16,4,-0.00441537797516166,-15.0295242475442,0,49.8687301587302
"S8046",5070070110,0.000201714515686032,0.148435467380434,0.175303935833076,-0.222258290904891,-0.101279397792933,5.5,0.768460929548796,16,4,NA,-29.7803596694323,NA,35.1178947368421
"S8047",5070070110,-0.723459566407254,0.0550325538857736,-0.12437340022964,-0.291327258452681,-0.362791461610706,7,0.212765957446809,13,4,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S8048",5070070110,-0.732400413805483,-0.115737446782812,0.0315631354173525,-0.312894077986508,-0.335332024453516,7,0.0673575129533679,11,2,-0.00441537797516166,-29.7803596694323,0,35.1178947368421
"S8066",7070327640,-0.890662465569159,-0.991313212968366,0.127774950835377,-0.109715304656718,0.0825911012205476,3,0,0,0,-0.00332968961633356,28.9169307789108,0.0010856883588281,93.8151851851852
"S8076",7070327640,-1.174336611485,-1.23587322297749,0.0717904574566816,-0.0206089092799689,0.0103550633157786,2,0,0,0,-0.00368078286670085,28.9169307789108,0.000734595108460807,93.8151851851852
"S8090",5070457770,-0.287680491371618,0.132206556268241,-0.0203826028103812,-0.164104895008665,-0.235399549820813,8,0.490909090909091,13,1,-0.000378737701912166,-10.9655877396077,0.0040366402732495,53.9326666666667
"S8091",5070457770,-0.378405082769555,0.397737349484259,-0.0695204415376158,-0.412163424063324,-0.294458566652874,5,0.0111731843575419,10,2,0.00427892415183725,-10.9655877396077,0.00869430212699891,53.9326666666667
"S8092",5070457770,-0.346307609065962,0.231153424186648,0.0352686012632531,-0.426377141805731,-0.186352492710131,6,0,0,0,-0.00441537797516166,-10.9655877396077,0,53.9326666666667
"S8093",5070457770,-0.184342951544238,0.540879561151096,0.00423233755594599,-0.26368299792888,-0.4657718523224,9,0.482758620689655,14,4,0.00676301047383694,-10.9655877396077,0.0111783884489986,53.9326666666667
"S8095",5070457770,-0.399245372024158,0.384807162780191,-0.0609907175468989,-0.367842830697876,-0.355218986559574,6,0.393162393162393,15,3,-0.00379435639466174,-10.9655877396077,0.000621021580499922,53.9326666666667
"S81",2070469050,-0.909240079851007,-0.675376910772267,-0.0224653219484867,-0.215817975281297,0.00442012815104443,2,0,3,1,-0.00228105811175813,18.6381900381701,0.00213431986340353,83.5364444444444
"S8101",5070463700,-0.329539854256568,0.153372400179974,0.0919163466006345,-0.414172500834476,-0.160656100202701,9,0.125925925925926,9,3,-0.0028504327482446,-18.9382544062744,0.00156494522691706,45.96
"S8104",5070463700,-1.29424406260994,-0.0850816771162024,-0.049365667613106,-0.491390908454788,-0.668405809425848,7,0,0,0,-0.00441537797516166,-18.9382544062744,0,45.96
"S8105",5070463700,-0.926099842500933,0.00936625275401882,0.0167829498827644,-0.34141838023277,-0.610830664904946,10,0.0183654729109275,9,3,0.00184440293250657,-18.9382544062744,0.00625978090766823,45.96
"S8106",5070463700,-0.321837911424126,0.161129238456415,0.0554832161500556,-0.2603239236491,-0.278126442381497,9,0.0173913043478261,2,1,-0.00441537797516166,-18.9382544062744,0,45.96
"S8108",5070463700,-0.57114687846001,0.127618804726007,-0.0527064503874109,-0.210067898347472,-0.435991334451134,10,0.19404903889345,12,2,0.00340934815942363,-18.9382544062744,0.00782472613458529,45.96
"S8109",5070468810,-0.700960759208607,0.0849373200768661,-0.118735945983893,-0.259908716005701,-0.40725341729588,9,0.0153846153846154,4,1,-0.00126824972968566,14.2039678159479,0.003147128245476,79.1022222222222
"S8110",5070468810,-0.632571829160957,0.0674919445611271,0.00288053004437618,-0.342900872967117,-0.360043430799344,7,0.0183566433566433,7,1,0.00541939779195085,14.2039678159479,0.00983477576711251,79.1022222222222
"S8111",5070468810,-0.169499743728009,0.170910398231505,0.0567971131598101,-0.244896104151275,-0.15231115096805,5,0,0,0,-0.00441537797516166,14.2039678159479,0,79.1022222222222
"S8112",5070468810,-0.253125249277482,0.144822730036081,0.0499772443539335,-0.166687323762898,-0.281237899904599,8,0.555711610486891,10,2,-0.00271068350886216,14.2039678159479,0.0017046944662995,79.1022222222222
"S8114",5070468810,-0.387606839129679,0.261498756563672,-0.0509246326430247,-0.437768544298732,-0.160412418751595,4,0,0,0,-0.00231729247817766,14.2039678159479,0.002098085496984,79.1022222222222
"S8115",5070468810,-0.674869910541343,-0.0470237213611289,-0.199482968435849,-0.227484622767129,-0.200878597977237,5,0,0,0,-0.00441537797516166,14.2039678159479,0,79.1022222222222
"S8116",5070468810,0.114455038895585,0.558106897556692,-0.000798960021668568,-0.426194268040517,-0.0166586305989214,4,0.0987654320987654,13,2,-0.00231729247817766,14.2039678159479,0.002098085496984,79.1022222222222
"S8118",5070468810,-0.222971086379892,-0.0687799168423252,-0.0666661145993548,-0.0773257938420474,-0.0101992610961647,4,0.66804979253112,5,2,-0.00389085660091566,14.2039678159479,0.000524521374246001,79.1022222222222
"S8119",5070472260,-0.426008967094811,0.194872154012303,-0.0294052900303547,-0.265722007369207,-0.325753823707553,8,0.012987012987013,9,1,0.00776809073004617,-1.14103218405214,0.0121834687052078,63.7572222222222
"S8120",5070472260,-0.505595253066708,0.186101501738696,0.0156383367081054,-0.299904156485391,-0.40743093502812,10,0.0508512307333517,12,2,0.0123070300515942,-1.14103218405214,0.0167224080267559,63.7572222222222
"S8121",5070472260,-0.705899243383737,-0.166005721582823,-0.0571531344179565,-0.262925597939201,-0.219814789443756,8,0.0163934426229508,3,2,0.0013180190625832,-1.14103218405214,0.00573339703774486,63.7572222222222
"S8122",5070472260,-0.296672489495658,0.00605945193262111,-0.0970151743601513,-0.235568781394609,0.0298520143264816,4,0.407706178229097,9,2,-0.00202646254276797,-1.14103218405214,0.00238891543239369,63.7572222222222
"S8123",5070472260,-0.356778341819818,0.355393723796824,-0.0281793704247962,-0.223588714185455,-0.46040398100639,10.5,0.090119347243647,14,3,0.03285170277018,-1.14103218405214,0.0372670807453416,63.7572222222222
"S8125",5070472260,-0.424683460618676,0.0508908068000302,-0.0126009554185525,-0.186533671602274,-0.27643964039788,8,0.476923076923077,9,3,-0.00393759488868292,-1.14103218405214,0.000477783086478739,63.7572222222222
"S8126",5070472260,-0.459229570146073,0.319136872715411,-0.15105269067069,-0.396414174186499,-0.230899578004295,6,0.421188630490956,13,4,-0.00441537797516166,-1.14103218405214,0,63.7572222222222
"S8127",5070472260,-0.764357129959582,-0.271560540879565,-0.123944184971166,-0.252243781707892,-0.116608622400959,7,0.481865284974093,7,3,-0.00202646254276797,-1.14103218405214,0.00238891543239369,63.7572222222222
"S8128",5070070390,-0.500920653979131,0.0271082463197967,-0.0105552448222874,-0.260971936078087,-0.256501719398554,5,0,0,0,-0.00441537797516166,-15.0295242475442,0,49.8687301587302
"S8129",5070070390,-0.410245206477792,-0.154440723390144,0.0655830705676867,-0.2585345850551,-0.0628529686002349,4,0.704103289706403,16,5,-0.00441537797516166,-15.0295242475442,0,49.8687301587302
"S8130",5070070390,-0.477171695582081,0.147563799942656,0.0779565969845943,-0.408452062447506,-0.294240030061825,7,0.418613707165109,14,4,-0.00105403343734654,-15.0295242475442,0.00336134453781513,49.8687301587302
"S8131",5070070390,0.0548048797900234,0.242642166149995,0.104279408363791,-0.413984985966661,0.121868291242898,3,0.943262411347518,13,4,-0.00441537797516166,-15.0295242475442,0,49.8687301587302
"S8132",5070070390,-0.522085054897626,0.32207667642219,-0.0959427149589291,-0.255300748831982,-0.492918267528905,8,0.656691672102631,16,6,-0.00441537797516166,-15.0295242475442,0,49.8687301587302
"S8133",5070457770,-0.134081281870728,0.177744912912244,-0.025049594905335,-0.279030919367773,-0.00774568050986388,6,0.0340909090909091,10,1,0.0216675284058351,-10.9655877396077,0.0260829063809967,53.9326666666667
"S8134",5070463700,-0.682465461296903,0.0467626141468425,-0.110783803401649,-0.248241732863798,-0.370202539178298,7,0,0,0,-0.00441537797516166,-18.9382544062744,0,45.96
"S8135",5070070390,-0.159151751009438,0.240913442916126,-0.15662477224675,-0.177671392107345,-0.0657690295714692,4,0.768400669876492,14,5,-0.00441537797516166,-15.0295242475442,0,49.8687301587302
"S8136",5070472260,-0.374032179765688,0.173511959583812,-0.0698607273811109,-0.199299482473705,-0.278383929494684,8,0.371794871794872,15,4,0.0123070300515942,-1.14103218405214,0.0167224080267559,63.7572222222222
"S8137",5070468810,-0.243743099089788,0.194091186654304,-0.0299612477762157,-0.21646881847535,-0.191404219492526,4,0,0,0,-0.000219206981193657,14.2039678159479,0.004196170993968,79.1022222222222
"S8138",5070463700,-0.55978265443797,0.259501329810161,-0.0368639320988077,-0.302138159235216,-0.480281892914107,6,0.00952380952380952,1,1,-0.000894251214598281,-18.9382544062744,0.00352112676056338,45.96
"S8140",7070453370,-0.906041747215623,-0.611870759137934,0.103085283089325,-0.200712077678678,-0.196544193488336,10.5,0,0,0,-0.00430417625524173,25.1207911150179,0.000111201719919935,90.0190455212922
"S8170",7070453370,-0.28114774344539,-0.0978047072574069,0.08034081500406,-0.137755961705349,-0.125927889486693,12,0,0,0,-0.00441537797516166,25.1207911150179,0,90.0190455212922
"S8188",5070070440,-0.476812708925079,-0.0643211318167954,0.00427181928096111,-0.232108567685297,-0.184654828703948,6,0,0,0,-0.00233745589723958,43.3049034884625,0.00207792207792208,108.203157894737
"S8189",5070070440,-0.700523180522253,-0.23243111352025,-0.0717212356453343,-0.256260635050964,-0.140110196305705,6,0,0,0,-0.00233745589723958,43.3049034884625,0.00207792207792208,108.203157894737
"S8190",5070070440,-0.179705327688159,0.181711557035801,0.0262224300155694,-0.172377247345406,-0.215262067394123,9,0.0087719298245614,6,2,0.0125326739728903,43.3049034884625,0.0169480519480519,108.203157894737
"S8191",5070070440,-0.65604807638031,-0.00973577627298215,-0.0213130796170998,-0.278647979715034,-0.346351240775195,6,0.422018348623853,15,2,-0.00441537797516166,43.3049034884625,0,108.203157894737
"S8192",5070070440,-0.34144458992036,-0.0118134897449221,0.028372784321239,-0.189500674013799,-0.168503210482879,9.5,0.0231372549019608,7,1,0.00311708955730587,43.3049034884625,0.00753246753246753,108.203157894737
"S8193",5070070440,-0.728909182006402,-0.29245499567925,-0.0969104456247157,-0.443599746601267,0.104056005898831,3.5,0,0,0,-0.00259719615697984,43.3049034884625,0.00181818181818182,108.203157894737
"S8194",5070070440,-0.568412141812545,-0.168533104695389,-0.03465164606128,-0.190685513036416,-0.17454187801946,5,0.0152671755725191,1,2,-0.00259719615697984,43.3049034884625,0.00181818181818182,108.203157894737
"S8195",5070070440,-0.31814922560443,0.232032651363193,-0.0107070105877785,-0.217468231986802,-0.322006634393042,9,0.176470588235294,13,3,0.0327274791676955,43.3049034884625,0.0371428571428571,108.203157894737
"S8196",5070070440,-0.405994736492287,0.0203500871879966,0.0317646778805456,-0.240220482592836,-0.217889018967993,5,0.625,12,3,-0.00318161174139543,43.3049034884625,0.00123376623376623,108.203157894737
"S8198",5070070440,-0.776845903731028,-0.153039428390651,-0.0629101157573798,-0.249554622154536,-0.311341737428462,8,0,5,2,-0.00331148187126556,43.3049034884625,0.0011038961038961,108.203157894737
"S8199",5070070440,-0.0218640964763167,0.261550645800511,0.0802517355459701,-0.169332144964032,-0.194334332858766,7,0.0101533535557802,9,2,-0.00441537797516166,43.3049034884625,0,108.203157894737
"S8200",5070070440,-0.944883864811684,0.28003914968021,-0.079427988387235,-0.41888753967762,-0.726607486427039,9,0.0579710144927536,12,3,0.00103916747938379,43.3049034884625,0.00545454545454545,108.203157894737
"S8201",5070070440,-0.900946313812208,-0.0147379577839915,-0.138968056553281,-0.368993535632944,-0.378246763841991,6,0.0108695652173913,7,2,-0.00363615719594088,43.3049034884625,0.000779220779220779,108.203157894737
"S8202",5070070440,-0.310088420261144,0.337382202949496,-0.025022276362908,-0.332614923769431,-0.289833423078302,5,0.0203057811753464,10,1,-0.00233745589723958,43.3049034884625,0.00207792207792208,108.203157894737
"S8203",5070070440,-0.341262792878056,-0.00956993757298146,0.043916720251439,-0.29124335019345,-0.0843662253630633,4,0,0,0,-0.00441537797516166,43.3049034884625,0,108.203157894737
"S8204",5070070440,0.0453577042790992,0.0626762258852395,0.186399169336557,-0.230656744456086,0.026939053513388,5,0.876344086021505,13,5,-0.00441537797516166,43.3049034884625,0,108.203157894737
"S8205",5070070440,-0.810565653327643,-0.00584439536216349,-0.00260693902589243,-0.41004432075481,-0.392069998184777,7,0.12807881773399,13,5,-0.00441537797516166,43.3049034884625,0,108.203157894737
"S8206",5070070440,-0.169155659591306,0.142309350662394,0.0791220429890727,-0.171690920909836,-0.218896132332936,9,0.522988505747126,11,3,0.0110391674793838,43.3049034884625,0.0154545454545455,108.203157894737
"S8214",5070070440,-0.319662858174529,-0.133232642907906,0.0200849320747026,-0.234002144559416,0.0274869972180904,4,0.550123936490923,10,6,-0.00441537797516166,43.3049034884625,0,108.203157894737
"S8215",5070070440,-0.934785314510319,0.0440788053783887,-0.0576808586524884,-0.396675140143777,-0.524508121092443,5,0.803738317757009,9,6,-0.00441537797516166,43.3049034884625,0,108.203157894737
"S8216",5070070440,0.253942542755254,0.246543035454262,0.200682502675953,-0.34574456469671,0.152461569321749,6.5,0.581088055410855,12,6,-0.00389589745568114,43.3049034884625,0.000519480519480519,108.203157894737
"S823",2070553970,-1.00214098634788,-0.754080679473681,-0.181174092897368,-0.506361623960683,0.43947540998385,2,0,0,0,-0.00441537797516166,28.2044122603923,0,93.1026666666667
"S8236",7070327640,-1.77299639582378,-1.45693499616297,-0.00661874422446645,-0.311732788408887,0.00229013297254406,2,0,0,0,-0.00368078286670085,28.9169307789108,0.000734595108460807,93.8151851851852
"S8238",5070070450,-0.675876697360932,-0.174312799275872,-0.0791790445001315,-0.194572122903062,-0.227812730681867,8,0,0,0,-0.00441537797516166,-34.9265877396077,0,29.9716666666667
"S8239",5070070450,-0.859592697964504,-0.0967142917177684,-0.171334311769912,-0.255032506482266,-0.336511587994558,9,0.163661131292164,16,2,NA,-34.9265877396077,NA,29.9716666666667
"S8240",5070070450,-0.510987644114959,-0.0993211088284229,-0.0434583563749515,-0.162081135941913,-0.206127042969672,9,0.0279166396156593,13,1,-0.00434893720710638,-34.9265877396077,6.64407680552787e-05,29.9716666666667
"S8241",5070070450,-0.615653892167509,-0.123437917496743,-0.131500353318598,-0.214924982802951,-0.145790638549218,8,0.0660377358490566,8,1,-0.00348520722238776,-34.9265877396077,0.000930170752773902,29.9716666666667
"S8242",5070070450,-0.852177167748767,0.0508186374370192,-0.0494299195381402,-0.270837521643986,-0.58272836400366,13,0.351364522417154,16,3,-0.00302012184600081,-34.9265877396077,0.00139525612916085,29.9716666666667
"S8243",5070070450,-0.659248521232466,0.159919823135665,-0.0967732812061356,-0.280412180002345,-0.44198288315965,9,0.551136363636364,13,3,-0.00414961490294055,-34.9265877396077,0.000265763072221115,29.9716666666667
"S8244",5070070450,-0.633374605235054,-0.231956737381604,-0.0646131674330995,-0.255300973696664,-0.0815037267236864,3,0,0,0,-0.00441537797516166,-34.9265877396077,0,29.9716666666667
"S8245",5070070450,-0.843757062265123,0.044096378415517,0.0303782466583681,-0.405683455036666,-0.512548232302342,8,0.0191756272401434,8,1,-0.00302012184600081,-34.9265877396077,0.00139525612916085,29.9716666666667
"S8246",5070070450,-1.29573627007209,-0.337810877411342,-0.0732364195107162,-0.407689582072842,-0.476999391077193,7.5,0.0304054054054054,12,2,-0.00441537797516166,-34.9265877396077,0,29.9716666666667
"S8247",5070070450,-0.777032492142044,-0.0761093136733169,0.00702164080042696,-0.291674127852878,-0.416270691416276,7,0.0373134328358209,14,2,-0.00441537797516166,-34.9265877396077,0,29.9716666666667
"S8248",5070070450,-0.941834415646487,-0.13747451428461,-0.00280663709552764,-0.341608877424207,-0.459944386842142,9,0.12037037037037,9,1,-0.00441537797516166,-34.9265877396077,0,29.9716666666667
"S8249",5070070450,-0.638283220984214,-0.224612357291199,-0.124124160393041,-0.23749738567393,-0.0520493176260435,6,0,2,1,-0.00441537797516166,-34.9265877396077,0,29.9716666666667
"S8250",5070070450,-0.985012649046747,-0.51772606826838,0.030867175107523,-0.318397959406299,-0.179755796479591,8,0.155688622754491,1,1,NA,-34.9265877396077,NA,29.9716666666667
"S8258",7070327640,-1.55111849708633,-1.40199037523336,-0.00851171505037785,-0.152580050173132,0.0119636433705371,2,0,0,0,-0.00404267898631022,28.9169307789108,0.000372698988851439,93.8151851851852
"S8267",7070327640,-1.66002619046882,-1.4074564081168,0.00151043336589987,-0.26909659846972,0.0150163827518015,2,0,0,0,-0.00441537797516166,28.9169307789108,0,93.8151851851852
"S8269",7070327640,-1.50007567519808,-1.24002809446995,-0.0538590074360428,-0.335623305617222,0.129434732325137,2,0,0,0,-0.00441537797516166,28.9169307789108,0,93.8151851851852
"S8314",7070327640,-0.809641120082869,-0.346333191083487,0.0276338922468897,-0.240857691554988,-0.250084129691283,4,0,0,0,-0.00375100151677431,28.9169307789108,0.000664376458387348,93.8151851851852
"S832",2070553970,-0.932890694643724,-0.341181880236745,-0.0262957623892373,-0.262999360306096,-0.302413691711647,5,0,0,0,-0.00189046103164007,28.2044122603923,0.00252491694352159,93.1026666666667
"S8322",7070327640,-1.17835114479451,-1.00265514403879,-0.143592707012366,-0.072464537226329,0.0403612434829825,2,0,0,0,-0.00441537797516166,28.9169307789108,0,93.8151851851852
"S8333",7070327640,-0.669146970840412,-0.676383358402518,0.0328960680621671,-0.0286622776779479,0.0030025971778867,2,0,0,0,-0.00441537797516166,28.9169307789108,0,93.8151851851852
"S8399",2070513970,-0.215918513313809,0.472200499937517,-0.0549509551570292,-0.488811524535147,-0.144356533559149,3,0.184615384615385,6,2,-0.00253961143595093,14.5287281373665,0.00187576653921074,79.4269825436409
"S8538",7070453370,-0.0060232032336252,0.444455713594056,-0.0434819685575658,-0.293039345920258,-0.113957602349857,6,0.0102040816326531,7,2,-0.0042300417752951,25.1207911150179,0.000185336199866558,90.0190455212922
"S8758",2070514170,0.0706527332506404,0.295931307850981,-0.0339676675709369,-0.205770010323001,0.014459103293597,5,0.138613861386139,5,5,-0.00441537797516166,-12.546489700392,0,52.3517647058824
"S8886",2070513970,-0.746460573264814,-0.288182414546502,-0.0126454387194001,-0.213693699144895,-0.231939020854017,5,0,2,2,-0.00253961143595093,14.5287281373665,0.00187576653921074,79.4269825436409
"S8918",7070451570,-0.324766832263962,-0.173968864374393,-0.0229107703210856,-0.133141575783456,0.00525437821497183,6.5,0,0,0,0.0139754266225395,-30.8933905930448,0.0183908045977011,34.0048638132296
"S8945",7070451570,-0.160613488233639,0.128585950903538,-0.0701036520810085,-0.142392396599041,-0.0767033904571277,4,0,0,0,-0.00441537797516166,-30.8933905930448,0,34.0048638132296
"S8958",7070451570,-1.74062738460223,-1.24696972277694,0.0381046191255577,-0.4991446036109,-0.0326176773399433,4,0,0,0,0.00707887489840156,-30.8933905930448,0.0114942528735632,34.0048638132296
"S8971",7070451570,-0.133763872058352,0.0228111338334902,-0.03834392247919,-0.141768029630838,0.0235369462181859,3,0,0,0,-0.00441537797516166,-30.8933905930448,0,34.0048638132296
"S9006",7070451570,-0.0398466965998162,-0.0943279618190274,0.0569153572746295,-0.00411363693225354,0.00167954487683524,3.5,0,0,0,-0.00441537797516166,-30.8933905930448,0,34.0048638132296
"S9017",2070514170,-0.090340791383358,0.195510226162413,0.0349626059897514,-0.205414814174358,-0.115398809361165,9,0.24702380952381,10,5,0.00520319582251661,-12.546489700392,0.00961857379767828,52.3517647058824
"S9069",7070453370,-1.10782046766607,-0.556396757549372,-0.0109963737274389,-0.176081645867374,-0.364345690521884,13.5,0.0145888594164456,4,1,-0.00441537797516166,25.1207911150179,0,90.0190455212922
"S9116",7070453370,-0.143283048312422,0.257923675357786,0.0309918588202056,-0.608993272673822,0.176794690183409,3.5,0,0,0,-0.00441537797516166,25.1207911150179,0,90.0190455212922
"S9153",7070546670,-0.82244596115487,0.00872738492118634,-0.154883365582639,-0.177538614736692,-0.498751365756726,21,0.00319488817891373,12,1,0.0290701623596937,-60.5554766284966,0.0334855403348554,4.34277777777778
"S9161",2070514170,-0.104310907690747,0.351351265743031,-0.083757075807653,-0.166193123883367,-0.205711973742758,7,0.285714285714286,9,3,0.00221812119565094,-12.546489700392,0.0066334991708126,52.3517647058824
"S9171",7070453370,-0.240726210309907,-0.0414897408120153,-0.016408586106147,-0.100596355683667,-0.0822315277080776,10,0,1,1,-0.00367403317569543,25.1207911150179,0.000741344799466232,90.0190455212922
"S9210",7070453370,-0.963892862219716,-0.450065126080884,0.15126375256332,-0.292608544411331,-0.372482944290821,10.5,0,0,0,-0.00441537797516166,25.1207911150179,0,90.0190455212922
"S9237",7070453370,-0.466580450179788,-0.359452192121512,0.183582402888761,-0.166858913414298,-0.123851747532739,9,0.0136986301369863,1,1,-0.00374816765564205,25.1207911150179,0.000667210319519609,90.0190455212922
"S9250",7070453370,-0.50792540932106,-0.331790939710473,0.0705363875181434,-0.0997689104005815,-0.146901946728149,11,0,0,0,-0.00385936937556199,25.1207911150179,0.000556008599599674,90.0190455212922
"S9265",7070453370,-0.93028531009335,-0.702716203448232,0.00322138123198127,-0.10488385393935,-0.125906633937748,9.5,0,0,0,-0.00441537797516166,25.1207911150179,0,90.0190455212922
"S9310",2070513970,-0.793701259203102,0.10500603700223,0.0576379768113853,-0.445779565219972,-0.510565707796746,10.5,0.101504301752177,8,5,-0.00311677037109269,14.5287281373665,0.00129860760406897,79.4269825436409
"S9432",7070453370,-1.17092184128909,-0.545264148532174,-0.143075148344756,-0.519161339777969,0.036578795365808,6.5,0.0492576243980738,4,1,-0.00441537797516166,25.1207911150179,0,90.0190455212922
"S9443",2070513970,-0.888740299511852,-0.22113293063429,-0.100964818522721,-0.235133857684422,-0.331508692670419,10,0.0297872340425532,5,3,-0.00441537797516166,14.5287281373665,0,79.4269825436409
